ID,Path,Area,Location,Rooms,Floor,Floors,Repaired,Price,Currency,address,Latitude,Longtitude,Metro Proximity
5917815,https://bina.az/items/5917815,155.0,8 Noyabr m.,3.0,8.0,17.0,True,399000,AZN,Tbilisi pr.,40.3940234,49.82016,True
4924089,https://bina.az/items/4924089,210.0,Nizami m.,4.0,18.0,19.0,True,550000,AZN,Ağadadaş Qurbanov 52/58,40.3790095,49.8344237,True
5944229,https://bina.az/items/5944229,110.0,28 May m.,3.0,8.0,15.0,True,320000,AZN,Mirəli Qaşqay küçəsi.,41.4688124,48.8017459,False
5922531,https://bina.az/items/5922531,90.0,Həzi Aslanov m.,3.0,15.0,20.0,True,239000,AZN,Gəncə pr.,40.3582259,49.9616656,False
5892387,https://bina.az/items/5892387,101.0,Əhmədli m.,,,,True,355000,AZN,Məhəmməd Hadi küç. (Əhmədli m/s yaxınlığı),40.3851264,49.9447063,True
5861334,https://bina.az/items/5861334,100.0,Həzi Aslanov m.,3.0,7.0,17.0,True,255000,AZN,Məhəmməd Hadi küçəsi,40.374755,49.9537518,True
4979188,https://bina.az/items/4979188,190.0,Gənclik m.,4.0,6.0,12.0,True,650000,AZN,Abbasqulu ağa Bakıxanov küçəsi,39.8157818,46.7491943,False
5715991,https://bina.az/items/5715991,114.0,Dərnəgül m.,3.0,8.0,16.0,True,285000,AZN,Naxçıvani küçəsi,40.3834596,49.827116,True
5901985,https://bina.az/items/5901985,62.0,Həzi Aslanov q.,2.0,13.0,17.0,True,168000,AZN,Məhəmməd Hadi küç.,40.3806652,49.9539101,True
4754991,https://bina.az/items/4754991,70.0,Qara Qarayev m.,3.0,5.0,5.0,True,212500,AZN,Əli Vəliyev küç.,40.4214326,49.9247084,True
5253600,https://bina.az/items/5253600,157.0,Nərimanov r.,3.0,10.0,17.0,,425000,AZN,Qarabağ küçəsi 24/26,39.815984,46.7536063,False
5643906,https://bina.az/items/5643906,73.0,İnşaatçılar m.,3.0,8.0,16.0,True,248000,AZN,Şəfaət Mehdiyev küçəsi,40.3848234,49.8160515,True
5786561,https://bina.az/items/5786561,185.0,Gənclik m.,4.0,9.0,20.0,True,545000,AZN,Ceyhun Hacıbəyli küçəsi,40.3961953,49.8436209,True
5722502,https://bina.az/items/5722502,110.0,İnşaatçılar m.,3.0,10.0,16.0,True,370000,AZN,Şəfaət Mehdiyev küçəsi,40.3848234,49.8160515,True
5951002,https://bina.az/items/5951002,60.0,Qara Qarayev m.,3.0,1.0,5.0,True,162000,AZN,Qara Qarayev pr,40.4068121,49.9414494,True
5798208,https://bina.az/items/5798208,16.0,Bilgəh q.,,,,,750000,AZN,Biləcəri qəs.,40.5741603,50.0409276,False
5950997,https://bina.az/items/5950997,132.0,İnşaatçılar m.,4.0,5.0,12.0,True,270000,AZN,Dadaş Bünyadzadə küç,40.3898079,49.7990532,True
5904530,https://bina.az/items/5904530,77.0,Azadlıq Prospekti m.,2.0,4.0,20.0,True,229000,AZN,Cəfər Xəndan k.,40.4161001,49.8324764,True
5905756,https://bina.az/items/5905756,60.0,Nəsimi r.,,,,True,235000,AZN,Cavadxan küçəsi,40.4165434,49.8164418,True
5118973,https://bina.az/items/5118973,105.0,Elmlər Akademiyası m.,4.0,6.0,9.0,True,355000,AZN,İnşaatçılar prospekti,40.3817096,49.8221793,True
5950998,https://bina.az/items/5950998,75.0,İnşaatçılar m.,3.0,6.0,17.0,True,240000,AZN,Həsən bəy Zərdabi prospekti,40.3802276,49.8087518,True
5805760,https://bina.az/items/5805760,135.0,Azadlıq Prospekti m.,3.0,7.0,17.0,True,345000,AZN,Azadlıq prospekti,40.4259622,49.8429264,True
5815405,https://bina.az/items/5815405,80.0,Qara Qarayev m.,3.0,5.0,6.0,True,205000,AZN,Rizvan Teymurov küçəsi,40.4068121,49.9414494,True
5922051,https://bina.az/items/5922051,70.0,Bakmil m.,3.0,3.0,17.0,True,290000,AZN,Əliyar Əliyev küçəsi,40.4035044,49.8778512,True
5950999,https://bina.az/items/5950999,45.0,Yasamal r.,2.0,8.0,9.0,True,140000,AZN,Müstəqillik küçəsi,39.9318282,46.7774301,False
5592105,https://bina.az/items/5592105,115.0,Qara Qarayev m.,4.0,5.0,5.0,True,230000,AZN,Qara Qarayev prospekti,40.4026865,49.9486807,True
4122397,https://bina.az/items/4122397,267.0,,8.0,,,True,330000,AZN,Nohurqişlaq kəndi,,,"(None, None)"
5835250,https://bina.az/items/5835250,135.0,Xalqlar Dostluğu m.,3.0,4.0,14.0,True,338000,AZN,Məhəmməd Hadi küç.,40.3806652,49.9539101,True
5950994,https://bina.az/items/5950994,163.0,Nəsimi r.,3.0,14.0,19.0,,350000,AZN,X.Şuşinski k,40.620099,48.7027107,False
5942325,https://bina.az/items/5942325,120.0,Xətai r.,3.0,8.0,20.0,True,306000,AZN,Gəncə prospekti,40.3561069,49.9616205,False
5950996,https://bina.az/items/5950996,100.0,Abşeron r.,2.0,4.0,9.0,True,135000,AZN,Xırdalan şəhəri,40.6204452,49.549774,False
5950993,https://bina.az/items/5950993,60.0,Yasamal q.,2.0,8.0,9.0,True,168000,AZN,Müstəqillik küçəsi,39.9318282,46.7774301,False
4352182,https://bina.az/items/4352182,136.0,Ağ şəhər q.,3.0,3.0,8.0,,630000,AZN,Mərkəzi Bulvar küç,40.5877386,49.6881285,False
5129578,https://bina.az/items/5129578,210.0,Yasamal q.,6.0,12.0,13.0,True,250000,AZN,Şəfayət Mehdiyev küç,40.379444,49.8019244,True
5504311,https://bina.az/items/5504311,76.6,Sea Breeze q.,2.0,2.0,6.0,True,338440,AZN,Sea Breeze,40.5923862,49.9845166,False
4351913,https://bina.az/items/4351913,117.0,Ağ şəhər q.,3.0,6.0,7.0,,550000,AZN,Qarabağ Atları meydanı.,40.3875541,49.8905991,False
5453791,https://bina.az/items/5453791,112.0,Nəsimi r.,3.0,14.0,16.0,True,344000,AZN,Azadlıq prospekti,40.4259622,49.8429264,True
5824036,https://bina.az/items/5824036,105.0,Buzovna q.,4.0,,,True,189000,AZN,Binə qəs.,40.5222385,50.1029082,False
5247082,https://bina.az/items/5247082,20.0,,,,,,140000,AZN,Nohurqışlaq kəndi,,,"(None, None)"
5772416,https://bina.az/items/5772416,84.0,Qara Qarayev m.,3.0,8.0,9.0,True,235000,AZN,Şirin Mirzəyev küçəsi,40.4193048,49.9380073,True
5918339,https://bina.az/items/5918339,4.5,Badamdar q.,,,,,101000,AZN,1-ci massiv,40.0863131,49.4064419,False
5936000,https://bina.az/items/5936000,85.0,Qara Qarayev m.,3.0,2.0,9.0,True,235000,AZN,Əli Vəliyev küçəsi,40.4068121,49.9414494,True
5876475,https://bina.az/items/5876475,66.0,Elmlər Akademiyası m.,2.0,20.0,21.0,True,199000,AZN,Şəfayət Mehdiyev küç.,40.6453444,46.3668975,False
5866926,https://bina.az/items/5866926,120.0,İnşaatçılar m.,4.0,7.0,9.0,True,258000,AZN,Akim Abbasov küçəsi,40.3862808,49.8150305,True
5908524,https://bina.az/items/5908524,75.0,İçəri Şəhər m.,,,,True,165000,AZN,Əhməd Cavad k.,40.376591,49.8029816,True
5866788,https://bina.az/items/5866788,45.0,Bakıxanov q.,1.0,5.0,5.0,True,107000,AZN,Yavər Əliyev küçəsi,40.4325193,49.9553458,False
5812551,https://bina.az/items/5812551,90.0,Nəriman Nərimanov m.,3.0,9.0,16.0,True,290000,AZN,Həsənoğlu küç.,39.8086927,46.7439181,False
5932419,https://bina.az/items/5932419,82.0,Dərnəgül m.,3.0,11.0,16.0,True,180000,AZN,Axundov küçəsi,40.4288102,49.8524481,True
5914457,https://bina.az/items/5914457,22.0,,,,,,1500,AZN,Cığatelli kəndi.,,,"(None, None)"
5834500,https://bina.az/items/5834500,330.0,Həzi Aslanov q.,12.0,,,True,980000,AZN,Firuddin Ramazanov küç.,40.3759773,49.9294829,False
5504319,https://bina.az/items/5504319,123.8,Sea Breeze q.,3.0,2.0,6.0,True,505064,AZN,Sea Breeze,40.5923862,49.9845166,False
5866854,https://bina.az/items/5866854,95.0,Neftçilər m.,,,,True,440000,AZN,C.Naxçıvanski küç,40.8247965,46.1398022,False
5354178,https://bina.az/items/5354178,80.0,Xalqlar Dostluğu m.,3.0,8.0,19.0,True,177000,AZN,Bəhruz Nuriyev küçəsi,40.4023096,49.9553252,True
5383511,https://bina.az/items/5383511,80.0,Nəriman Nərimanov m.,2.0,4.0,17.0,True,315000,AZN,Nazim Hacıyev küçəsi,40.3703052,49.8244627,True
5950985,https://bina.az/items/5950985,93.0,Ağ şəhər q.,2.0,4.0,8.0,True,420000,AZN,Mərkəzi Bulvar küçəsi,40.3839023,49.8881136,True
5378002,https://bina.az/items/5378002,85.0,Qara Qarayev m.,3.0,7.0,9.0,True,199000,AZN,Əli Vəliyev küç.,40.4214326,49.9247084,True
5950986,https://bina.az/items/5950986,101.0,Yeni Yasamal q.,2.0,3.0,12.0,True,210000,AZN,Məhəmməd Xiyabani küçəsi,40.396926,49.7931394,True
5757080,https://bina.az/items/5757080,189.0,Ağ şəhər q.,4.0,5.0,8.0,,755000,AZN,Qarabağ Atları küç,40.3840323,49.8880768,True
5943710,https://bina.az/items/5943710,52.0,Dərnəgül m.,2.0,10.0,15.0,True,202000,AZN,Axundov küçəsi,40.4288102,49.8524481,True
5884555,https://bina.az/items/5884555,60.0,Bakıxanov q.,2.0,2.0,5.0,True,148000,AZN,Nazim İsmayılov pr.,40.4070583,49.9781559,False
5521226,https://bina.az/items/5521226,211.2,Şah İsmayıl Xətai m.,4.0,9.0,30.0,,1351872,AZN,Afiyəddin Cəlilov  küçəsi 53,40.3782829,49.8696866,True
5950982,https://bina.az/items/5950982,50.0,Xalqlar Dostluğu m.,2.0,2.0,16.0,True,137000,AZN,Babək prospekti,40.3921172,49.915663,False
5950981,https://bina.az/items/5950981,80.0,Neftçilər m.,3.0,7.0,9.0,True,249900,AZN,Qara Qarayev küçəsi,40.4125617,49.975491,False
5899055,https://bina.az/items/5899055,60.0,,2.0,6.0,7.0,True,109900,AZN,Heydər Əliyev prospekti,,,"(None, None)"
4860137,https://bina.az/items/4860137,10.5,Şüvəlan q.,,,,,350000,AZN,Şüvəlan qəs.,40.4867414,50.1839699,False
5552135,https://bina.az/items/5552135,94.4,Sea Breeze q.,2.0,5.0,7.0,,353056,AZN,Sea Breeze,40.5923862,49.9845166,False
5505071,https://bina.az/items/5505071,141.4,Sea Breeze q.,2.0,4.0,8.0,,552874,AZN,Sea Breeze,40.5923862,49.9845166,False
5504121,https://bina.az/items/5504121,128.3,Sea Breeze q.,2.0,2.0,8.0,,479842,AZN,Nardaran qəs.Sea Breeze,,,"(None, None)"
5552114,https://bina.az/items/5552114,66.4,Sea Breeze q.,1.0,1.0,7.0,,248336,AZN,Sea Breeze,40.5923862,49.9845166,False
5658885,https://bina.az/items/5658885,113.0,Neftçilər m.,3.0,13.0,17.0,True,275000,AZN,"Bəkir Çobanzadə küç., 53 b.",41.1566408,47.1764141,False
5521233,https://bina.az/items/5521233,259.0,Şah İsmayıl Xətai m.,5.0,15.0,30.0,,1657664,AZN,Afiyəddin Cəlilov 53,40.3782829,49.8696866,True
5950975,https://bina.az/items/5950975,110.0,Yeni Yasamal q.,5.0,8.0,8.0,True,210000,AZN,Məhəmməd Xiyabani küçəsi,40.396926,49.7931394,True
5950980,https://bina.az/items/5950980,70.0,28 May m.,2.0,7.0,17.0,True,220000,AZN,Təbriz küçəsi,40.3892846,49.8538089,True
5868332,https://bina.az/items/5868332,24.0,Görədil q.,,,,,240000,AZN,Göradil bağları,40.558597,49.817519,False
5838899,https://bina.az/items/5838899,123.0,Ağ şəhər q.,3.0,6.0,7.0,True,660000,AZN,Mərkəzi bulvar küç.,40.5877386,49.6881285,False
5724487,https://bina.az/items/5724487,65.0,Səbail r.,2.0,12.0,13.0,,284000,AZN,Qurban Abbasov küçəsi,40.3537516,49.8338587,True
5895713,https://bina.az/items/5895713,181.0,Nəriman Nərimanov m.,4.0,10.0,17.0,True,640000,AZN,Faiq Yusifov küçəsi,40.3703052,49.8244627,True
5884561,https://bina.az/items/5884561,55.0,Azadlıq Prospekti m.,2.0,17.0,17.0,True,142000,AZN,Süleyman Sani Axundov küç.,40.4265203,49.8415345,True
5604649,https://bina.az/items/5604649,208.0,8 Noyabr m.,5.0,14.0,16.0,True,595000,AZN,Həsən Əliyev küçəsi,40.40946,49.871462,True
5867065,https://bina.az/items/5867065,40.0,Nizami m.,,,,True,160000,AZN,Dilarə Əliyeva küç.,40.7743322,47.0494964,False
5950979,https://bina.az/items/5950979,80.0,Bakıxanov q.,3.0,8.0,9.0,True,220000,AZN,Bakıxanov qəsəbəsi,40.5025077,49.8786082,False
5921722,https://bina.az/items/5921722,4.0,Mehdiabad q.,,,,,74000,AZN,Mehdiabad qəsəbəsi,40.4832121,49.8795813,False
5950976,https://bina.az/items/5950976,20.0,İnşaatçılar m.,,,,True,140000,AZN,Abbas Mirzə Şərifzadə küçəsi,40.3763259,49.8048941,True
5505075,https://bina.az/items/5505075,456.3,Sea Breeze q.,3.0,7.0,7.0,,2083274,AZN,Sea Breeze,40.5923862,49.9845166,False
5505322,https://bina.az/items/5505322,72.5,Sea Breeze q.,1.0,2.0,7.0,,357425,AZN,Sea Breeze,40.5923862,49.9845166,False
5505280,https://bina.az/items/5505280,111.1,Sea Breeze q.,2.0,7.0,7.0,True,613828,AZN,Sea Breeze,40.5923862,49.9845166,False
5505291,https://bina.az/items/5505291,290.8,Sea Breeze q.,3.0,7.0,7.0,True,1264214,AZN,"Sea Breeze ,Nardaran qəsəbəsi",,,"(None, None)"
5680007,https://bina.az/items/5680007,30.4,20 Yanvar m.,1.0,9.0,20.0,True,116000,AZN,Həsənbəy Zərdabi pr.,40.4139014,49.8094141,True
5885186,https://bina.az/items/5885186,74.0,Əhmədli q.,3.0,5.0,9.0,True,190000,AZN,Səməd bəy Mehmandarov küç.,41.4658848,48.8169056,False
5643064,https://bina.az/items/5643064,106.0,Xalqlar Dostluğu m.,3.0,8.0,11.0,True,269000,AZN,"Seyid Əzim Şirvani küçəsi, ev 1B, mənzil 156",41.6259411,46.6287383,False
5032499,https://bina.az/items/5032499,145.0,Gənclik m.,3.0,14.0,18.0,True,518000,AZN,Balaəmi Dadaşov küç.,40.5994492,49.6506075,False
5794179,https://bina.az/items/5794179,155.0,Nəriman Nərimanov m.,4.0,8.0,16.0,,335000,AZN,Faiq Yusifov küçəsi,40.3703052,49.8244627,True
5950974,https://bina.az/items/5950974,60.0,Memar Əcəmi m.,2.0,3.0,5.0,True,158000,AZN,Cavadxan küçəsi,40.4165434,49.8164418,True
5950973,https://bina.az/items/5950973,170.0,Zabrat q.,5.0,,,True,145000,AZN,Zabrat qəsəbəsi,40.4812238,49.9525772,False
5879833,https://bina.az/items/5879833,85.0,İnşaatçılar m.,3.0,10.0,19.0,True,185000,AZN,Əsəd Əhmədov küçəsi,40.3940961,49.797999,True
5882954,https://bina.az/items/5882954,138.0,Nərimanov r.,3.0,16.0,17.0,True,310000,AZN,Ziya Bünyadov pr.,40.4162701,49.8586167,True
5908539,https://bina.az/items/5908539,80.0,Qara Qarayev m.,3.0,2.0,9.0,True,233000,AZN,Qara Qarayev prospekti,40.4026865,49.9486807,True
5950969,https://bina.az/items/5950969,96.0,Yeni Yasamal q.,2.0,7.0,12.0,True,210000,AZN,Əsəd Əhmədov küçəsi,40.3940961,49.797999,True
5928834,https://bina.az/items/5928834,70.0,Xalqlar Dostluğu m.,3.0,4.0,5.0,True,182000,AZN,Bəhruz Nuriyev küçəsi,40.4023096,49.9553252,True
5436733,https://bina.az/items/5436733,68.0,Şah İsmayıl Xətai m.,2.0,6.0,20.0,True,235000,AZN,Nəcəfqulu Rəfiyev küçəsi,40.3859969,49.8763095,True
5950967,https://bina.az/items/5950967,44.3,İnşaatçılar m.,1.0,6.0,15.0,,135000,AZN,Şərifzadə küçəsi,40.3763259,49.8048941,True
5144649,https://bina.az/items/5144649,55.0,İçəri Şəhər m.,2.0,4.0,4.0,True,168000,AZN,Mikayıl Müşfiq küçəsi,40.3586347,49.8138165,False
5846688,https://bina.az/items/5846688,70.0,Qara Qarayev m.,3.0,3.0,5.0,True,194000,AZN,Əliağa Kürçaylı küç.,40.7603851,46.1403528,False
5950966,https://bina.az/items/5950966,80.0,Həzi Aslanov m.,,,,True,150000,AZN,İlqar Zülfüqarov küçəsi,40.3759773,49.9294829,False
5823613,https://bina.az/items/5823613,152.0,8 Noyabr m.,3.0,9.0,21.0,True,316000,AZN,Ənvər Hüseynov küç.,40.3531467,49.9582481,False
5601678,https://bina.az/items/5601678,100.0,20 Yanvar m.,3.0,7.0,8.0,True,270000,AZN,Asif Məhərrəmov küçəsi,40.4076538,49.8115315,True
5950963,https://bina.az/items/5950963,50.0,Elmlər Akademiyası m.,2.0,3.0,17.0,True,210000,AZN,Zahid Xəlilov küçəsi,40.3829766,49.8109066,True
5950960,https://bina.az/items/5950960,62.0,Hövsan q.,2.0,4.0,7.0,True,113000,AZN,İnşaatçılar küçəsi,40.7452367,48.0232034,False
5799645,https://bina.az/items/5799645,160.0,Şah İsmayıl Xətai m.,4.0,15.0,16.0,True,585000,AZN,Sənan Kərimov küçəsi,40.6940299,46.3782768,False
5504148,https://bina.az/items/5504148,95.5,Sea Breeze q.,2.0,3.0,6.0,,373405,AZN,Sea Breeze,40.5923862,49.9845166,False
4452836,https://bina.az/items/4452836,146.2,Nardaran q.,3.0,4.0,7.0,True,708339,AZN,Sea Breeze,40.5923862,49.9845166,False
4452766,https://bina.az/items/4452766,107.6,Nardaran q.,2.0,5.0,7.0,True,521322,AZN,Sea Breeze,40.5923862,49.9845166,False
5901810,https://bina.az/items/5901810,52.0,Dərnəgül m.,2.0,7.0,16.0,True,202000,AZN,Cəfərxandan küçəsi,40.4187325,49.8497934,True
5950958,https://bina.az/items/5950958,70.0,Elmlər Akademiyası m.,2.0,13.0,20.0,True,240000,AZN,Hüseyn Cavid prospekti,40.3778708,49.8154328,True
5862831,https://bina.az/items/5862831,118.0,28 May m.,3.0,4.0,10.0,True,350000,AZN,Qarabağ küç.,40.3879405,49.855535,True
5851723,https://bina.az/items/5851723,223.0,Nəsimi r.,4.0,9.0,20.0,True,568000,AZN,Azadlıq pr.,40.435379,49.8437175,True
5924060,https://bina.az/items/5924060,400.0,Bayıl q.,5.0,15.0,16.0,,1550000,AZN,Xanlar küçəsi,40.3447822,49.8370641,False
5840069,https://bina.az/items/5840069,65.0,Dərnəgül m.,2.0,13.0,16.0,True,235000,AZN,Cəfərxandan küçəsi,40.4187325,49.8497934,True
5763757,https://bina.az/items/5763757,40.0,Masazır q.,2.0,3.0,6.0,True,72000,AZN,İstiqlaliyyət küç.,39.8274826,46.7909023,False
5864559,https://bina.az/items/5864559,54.0,Qaraçuxur q.,2.0,4.0,12.0,True,142000,AZN,Əhməd Mehbalıyev küç.,40.398122,49.9727831,True
5950957,https://bina.az/items/5950957,100.0,Şah İsmayıl Xətai m.,4.0,6.0,7.0,True,320000,AZN,8 noyabr pr-ti.,40.6940299,46.3782768,False
5137169,https://bina.az/items/5137169,85.0,Şah İsmayıl Xətai m.,2.0,14.0,16.0,True,280000,AZN,Süleyman Vəzirov küçəsi,40.3885545,49.8886537,True
5931310,https://bina.az/items/5931310,270.0,Şüvəlan q.,6.0,,,True,590000,AZN,Şüvəlan qəs.,40.4867414,50.1839699,False
5839626,https://bina.az/items/5839626,110.0,Yasamal r.,4.0,4.0,9.0,True,180000,AZN,Əsəd Əhmədov küç,41.1525328,47.1787984,False
5887422,https://bina.az/items/5887422,85.0,Nərimanov r.,3.0,4.0,18.0,True,285000,AZN,"Möhsun Sənani küç., 31.",40.3983047,49.8358851,True
5862590,https://bina.az/items/5862590,56.0,Həzi Aslanov m.,2.0,7.0,13.0,True,148000,AZN,Əliağa Şıxlinski küç.,40.4296487,49.9325882,True
5929856,https://bina.az/items/5929856,72.0,Yeni Günəşli q.,3.0,4.0,9.0,True,174000,AZN,Yeni Günəşli qəsəbəsi,40.3776393,49.9777073,False
5804241,https://bina.az/items/5804241,61.0,Şah İsmayıl Xətai m.,2.0,9.0,9.0,True,183000,AZN,Xocalı prospekti,40.3822471,49.8693002,True
5725111,https://bina.az/items/5725111,80.0,İçəri Şəhər m.,3.0,2.0,5.0,True,235000,AZN,Parlament prospekti,40.3625731,49.8209204,True
5916330,https://bina.az/items/5916330,87.0,Ceyranbatan q.,3.0,3.0,10.0,True,145000,AZN,Ceyranbatan qəsəbəsi,40.5572703,49.6334425,False
5804584,https://bina.az/items/5804584,125.0,Savalan q.,4.0,,,True,110000,AZN,Savalan qəs.,40.7830786,47.612611,False
5950955,https://bina.az/items/5950955,146.0,Nəsimi m.,3.0,6.0,17.0,True,339000,AZN,Həmzə Babaşov küç,40.4783958,50.018372,False
5950953,https://bina.az/items/5950953,82.0,İnşaatçılar m.,3.0,5.0,12.0,True,195000,AZN,Dadaş Bünyadzadə küçəsi,40.4031525,49.7981173,True
5565012,https://bina.az/items/5565012,160.0,Şüvəlan q.,4.0,,,True,225000,AZN,Şüvəlan qəs.,40.4867414,50.1839699,False
5929141,https://bina.az/items/5929141,113.0,Həzi Aslanov m.,,,,True,339000,AZN,Məhəmməd Hadi küç.,40.3806652,49.9539101,True
5744059,https://bina.az/items/5744059,145.0,28 May m.,3.0,11.0,16.0,True,355000,AZN,Rəşid Behbudov küç.,41.1978936,47.1722034,False
5797820,https://bina.az/items/5797820,100.0,Azadlıq Prospekti m.,3.0,11.0,14.0,,237000,AZN,Süleyman Sani Axundov küç.,40.4265203,49.8415345,True
5780504,https://bina.az/items/5780504,104.0,Nərimanov r.,3.0,12.0,14.0,,310000,AZN,Təbriz küçəsi,40.3892846,49.8538089,True
5630120,https://bina.az/items/5630120,108.0,28 May m.,3.0,12.0,16.0,True,405000,AZN,Droqal döngəsi,40.380946,49.8528185,True
5780589,https://bina.az/items/5780589,105.0,Şah İsmayıl Xətai m.,3.0,1.0,7.0,True,275000,AZN,Lermontov küçəsi,40.3619635,49.8288273,True
5692719,https://bina.az/items/5692719,115.0,Nəriman Nərimanov m.,2.0,2.0,16.0,,265000,AZN,Həsənoğlu küçəsi,40.3968478,49.8701043,True
4960955,https://bina.az/items/4960955,23.0,Xətai r.,,,,,950000,AZN,8 Noyabr prospekti,40.3542268,49.9544468,False
5861566,https://bina.az/items/5861566,103.0,Xalqlar Dostluğu m.,,,,True,179000,AZN,Bəhruz Nuriyev küç,40.5466131,49.7160772,False
5780403,https://bina.az/items/5780403,85.0,Nəsimi r.,3.0,4.0,6.0,True,250000,AZN,Süleyman Rüstəm küç.,40.3889147,49.8416907,True
5946479,https://bina.az/items/5946479,200.0,Həzi Aslanov m.,4.0,4.0,15.0,True,470000,AZN,Nəsirəddin Tusi kuçəsi,40.3759773,49.9294829,False
5950952,https://bina.az/items/5950952,125.0,8 Noyabr m.,3.0,11.0,17.0,True,295000,AZN,Ceyhun Səlimov küç,40.4041114,49.8165013,True
5929845,https://bina.az/items/5929845,140.0,Mərdəkan q.,4.0,,,True,348000,AZN,Feyzulla Qasımzadə küçəsi,40.4935881,50.1495477,False
5782852,https://bina.az/items/5782852,105.0,8 Noyabr m.,3.0,14.0,22.0,True,390000,AZN,Tbilisi prospekti,40.3896102,49.8252982,True
5289039,https://bina.az/items/5289039,76.0,Şah İsmayıl Xətai m.,1.0,18.0,24.0,,228000,AZN,Xocalı prospekti,40.3822471,49.8693002,True
5950950,https://bina.az/items/5950950,30.0,,1.0,5.0,5.0,True,65000,AZN,5-ci mikr.,,,"(None, None)"
5829954,https://bina.az/items/5829954,62.0,28 May m.,2.0,3.0,3.0,True,185000,AZN,Azadlıq prospekti,40.4259622,49.8429264,True
4129738,https://bina.az/items/4129738,118.0,Şah İsmayıl Xətai m.,3.0,2.0,8.0,,545000,AZN,Qarabağ Atları meydanı,40.3875541,49.8905991,False
5886196,https://bina.az/items/5886196,65.0,Elmlər Akademiyası m.,3.0,1.0,5.0,True,205000,AZN,Mətbuat prospekti,40.364443,49.8114622,True
5780483,https://bina.az/items/5780483,149.0,Gənclik m.,4.0,11.0,16.0,,490000,AZN,Bəhruz Nuriyev 16a,40.397389,49.9487933,True
5948059,https://bina.az/items/5948059,135.0,Xətai r.,3.0,13.0,17.0,True,265000,AZN,Xudu Məmmədov küç.,41.1502585,47.165771,False
5950948,https://bina.az/items/5950948,65.0,Dərnəgül m.,2.0,9.0,16.0,True,225000,AZN,Cəfər Xəndan küç,41.1984601,47.1716807,False
5818375,https://bina.az/items/5818375,52.0,Qara Qarayev m.,,,,True,170000,AZN,Şirin Mirzəyev küç,41.1586686,47.1769437,False
5632457,https://bina.az/items/5632457,180.0,Şüvəlan q.,5.0,,,True,280000,AZN,Şüvəlan qəs.,40.4867414,50.1839699,False
5845074,https://bina.az/items/5845074,110.0,Kürdəxanı q.,5.0,,,True,119000,AZN,Kürdəxanı qəsəbəsi,40.5464705,49.8843937,False
5711519,https://bina.az/items/5711519,100.0,Əhmədli m.,4.0,4.0,9.0,True,230000,AZN,Sarayevo küç,40.3851264,49.9447063,True
5678310,https://bina.az/items/5678310,51.0,Həzi Aslanov m.,2.0,9.0,9.0,True,122000,AZN,Gəncə prospekti,40.3561069,49.9616205,False
5792659,https://bina.az/items/5792659,220.0,Elmlər Akademiyası m.,4.0,12.0,16.0,,450000,AZN,Hüseyn Cavid pr.,40.3936506,49.8966736,False
5950941,https://bina.az/items/5950941,65.0,Yeni Yasamal q.,2.0,4.0,9.0,True,169500,AZN,Dadaş Bünyadzadə küçəsi,40.4031525,49.7981173,True
5786096,https://bina.az/items/5786096,165.0,Nizami m.,4.0,11.0,22.0,True,695000,AZN,Səməd Vurğun küç.,40.609219,49.6277394,False
5947160,https://bina.az/items/5947160,70.0,Həzi Aslanov q.,2.0,7.0,9.0,True,138000,AZN,Əliağa Şıxlinski küçəsi,39.8110007,46.7393163,False
5844951,https://bina.az/items/5844951,1800.0,,,,,True,4400000,AZN,Sülh prospekti,,,"(None, None)"
5718939,https://bina.az/items/5718939,130.0,Qara Qarayev m.,4.0,9.0,10.0,True,354900,AZN,Qarayev pr,40.4157138,49.926746,True
5782992,https://bina.az/items/5782992,60.0,Sabunçu r.,2.0,4.0,4.0,True,155000,AZN,Bakixanov küçəsi,39.8157818,46.7491943,False
5829842,https://bina.az/items/5829842,130.0,Nəriman Nərimanov m.,4.0,4.0,18.0,True,408000,AZN,İslam Abışov küçəsi,40.3703052,49.8244627,True
5719011,https://bina.az/items/5719011,130.0,Sabunçu r.,4.0,,,True,139000,AZN,Ramana qəs.,40.4481434,49.93389,False
5103828,https://bina.az/items/5103828,100.0,İçəri Şəhər m.,4.0,2.0,5.0,True,650000,AZN,Neftçilər prospekti,40.3661993,49.8382226,True
5701284,https://bina.az/items/5701284,45.0,Elmlər Akademiyası m.,2.0,8.0,18.0,True,156000,AZN,Müstəqillik küçəsi,39.9318282,46.7774301,False
5932289,https://bina.az/items/5932289,76.0,,3.0,1.0,5.0,True,117000,AZN,Sumqayıt şəhəri,,,"(None, None)"
5761383,https://bina.az/items/5761383,5.5,Şüvəlan q.,,,,,115000,AZN,Şüvəlan qəsəbəsi,40.4867414,50.1839699,False
5786794,https://bina.az/items/5786794,77.0,20 Yanvar m.,2.0,2.0,16.0,True,248000,AZN,Həsən bəy Zərdabi pr.,40.4244523,49.9289353,True
5950937,https://bina.az/items/5950937,115.0,Yeni Yasamal q.,2.0,10.0,17.0,,198000,AZN,Məhəmməd Xiyabani küç 30,40.6157485,47.1592825,False
5867066,https://bina.az/items/5867066,50.0,Elmlər Akademiyası m.,2.0,3.0,5.0,True,168500,AZN,Ələsgər Ələkbərov küçəsi,40.3697561,49.8180991,True
