ID,Path,Area,Location,Rooms,Floor,Floors,Repaired,Price,Currency,address
5858776,https://bina.az/items/5858776,100.0,Nəriman Nərimanov m.,3.0,3.0,9.0,True,320000,AZN,Heydər Əliyev pr.
5815349,https://bina.az/items/5815349,72.0,Masazır q.,3.0,4.0,6.0,True,97000,AZN,Masazır qəsəbəsi
5940220,https://bina.az/items/5940220,146.0,Nəsimi m.,3.0,2.0,16.0,True,330000,AZN,Cavadxan küçəsi
5941617,https://bina.az/items/5941617,70.0,Nərimanov r.,2.0,17.0,19.0,True,240000,AZN,Əcəmi Naxçıvani küçəsi
5950263,https://bina.az/items/5950263,59.0,Masazır q.,2.0,4.0,6.0,True,88000,AZN,Istiqlaliyyət küçəsi
5897076,https://bina.az/items/5897076,60.0,Gənclik m.,2.0,5.0,9.0,True,222000,AZN,Fətəli xan Xoyski pr.
5673954,https://bina.az/items/5673954,140.0,Nərimanov r.,3.0,2.0,13.0,True,420000,AZN,Nəcəf Nərimanov küç.
5950261,https://bina.az/items/5950261,66.0,Nəsimi m.,2.0,9.0,9.0,True,150000,AZN,Mir Cəlal küç
5917881,https://bina.az/items/5917881,110.0,28 May m.,3.0,9.0,16.0,True,399000,AZN,Şamil Əzizbəyov küç.
5287152,https://bina.az/items/5287152,130.0,Gənclik m.,3.0,6.0,14.0,True,425000,AZN,Qarabağ küç.
5927971,https://bina.az/items/5927971,50.0,Memar Əcəmi m.,,,,True,67500,AZN,Mir Cəlal küç
5950260,https://bina.az/items/5950260,95.0,Zabrat q.,3.0,,,True,43000,AZN,Zabrat qəsəbəsi
5786198,https://bina.az/items/5786198,190.0,Elmlər Akademiyası m.,4.0,14.0,19.0,,684500,AZN,Mətbuat pr.
5675796,https://bina.az/items/5675796,120.0,İnşaatçılar m.,3.0,9.0,14.0,True,329000,AZN,Abbas Mirzə Şərifzadə küçəsi
5914079,https://bina.az/items/5914079,50.0,Zabrat q.,2.0,,,True,56000,AZN,Zabrat qəsəbəsi
5914043,https://bina.az/items/5914043,220.0,Zabrat q.,4.0,,,True,128000,AZN,Zabrat qəsəbəsi
5691243,https://bina.az/items/5691243,86.0,Masazır q.,3.0,2.0,6.0,True,106000,AZN,İstiqlaliyyət küç.
5944669,https://bina.az/items/5944669,220.0,Zabrat q.,4.0,,,True,155000,AZN,Zabrat qəsəbəsi
5578138,https://bina.az/items/5578138,88.0,Masazır q.,3.0,2.0,11.0,True,135000,AZN,Masazır qəs.
5798605,https://bina.az/items/5798605,97.0,Masazır q.,3.0,2.0,6.0,True,137500,AZN,İstiqlaliyyət küçəsi
5820343,https://bina.az/items/5820343,130.0,Masazır q.,4.0,,,True,149000,AZN,Masazır qəs.
5950255,https://bina.az/items/5950255,100.0,Elmlər Akademiyası m.,3.0,23.0,27.0,True,325000,AZN,Şəfayət Mehdiyev küçəsi
5793121,https://bina.az/items/5793121,400.0,28 May m.,5.0,16.0,16.0,True,780000,AZN,Rəşid Behbudov küçəsi
5950257,https://bina.az/items/5950257,120.0,Həzi Aslanov q.,3.0,18.0,20.0,True,3200000,AZN,Gəncə pr.
5939094,https://bina.az/items/5939094,90.0,Həzi Aslanov m.,2.0,14.0,17.0,True,190000,AZN,İlqar Zülfüqarov küçəsi
5914738,https://bina.az/items/5914738,90.0,Əhmədli m.,3.0,2.0,9.0,True,188000,AZN,Neapol dairəsi
5658979,https://bina.az/items/5658979,85.0,Bakıxanov q.,3.0,2.0,9.0,True,212000,AZN,Sülh küç.
5950256,https://bina.az/items/5950256,108.0,Elmlər Akademiyası m.,3.0,9.0,18.0,True,350000,AZN,Qurban Xəlilov küçəsi
5950254,https://bina.az/items/5950254,93.0,Yeni Günəşli q.,3.0,5.0,12.0,True,228000,AZN,Ilqar Musayev k..
5924283,https://bina.az/items/5924283,90.0,Qara Qarayev m.,3.0,17.0,18.0,True,240000,AZN,Qara Qarayev prospekti
5862155,https://bina.az/items/5862155,139.0,Neftçilər m.,3.0,14.0,16.0,,275000,AZN,Rüstəm Rüstəmov küç
5950251,https://bina.az/items/5950251,80.0,Xətai r.,3.0,5.0,9.0,True,169000,AZN,Yeni Günəşli qəs. Massiv AB
5950253,https://bina.az/items/5950253,93.0,Nəsimi m.,3.0,7.0,17.0,True,268000,AZN,Mir Cəlal küç
5886720,https://bina.az/items/5886720,164.0,Nəsimi r.,3.0,9.0,9.0,,415000,AZN,Nəsib bəy Yusifbəyli küçəsi
5950249,https://bina.az/items/5950249,75.0,Nəsimi r.,2.0,2.0,5.0,True,215000,AZN,Səməd Vurğun küç.
5950248,https://bina.az/items/5950248,67.5,,2.0,7.0,16.0,True,90000,AZN,Heydər Əliyev prospekti
3850833,https://bina.az/items/3850833,15.0,Elmlər Akademiyası m.,,,,,20000,AZN,Parlament pr 43
4519814,https://bina.az/items/4519814,135.0,Nərimanov r.,5.0,5.0,5.0,True,243000,AZN,Azadlıq pr.
5949309,https://bina.az/items/5949309,3.8,Görədil q.,,,,,21000,AZN,Görədil kəndi
3165682,https://bina.az/items/3165682,100.0,Binəqədi r.,,,,True,297000,AZN,Novxani qəsəbəsi
5179798,https://bina.az/items/5179798,125.0,Elmlər Akademiyası m.,3.0,3.0,27.0,True,297000,AZN,Şəfayət Mehdiyev küçəsi
5496340,https://bina.az/items/5496340,70.0,Elmlər Akademiyası m.,3.0,2.0,5.0,True,227000,AZN,Hüseyn Cavid pr.
5878319,https://bina.az/items/5878319,132.0,Qara Qarayev m.,3.0,7.0,16.0,True,350000,AZN,Şirin Mirzəyev küç.
5856205,https://bina.az/items/5856205,107.0,Əhmədli m.,3.0,10.0,17.0,True,265000,AZN,Məhəmməd Hadi küçəsi
5941336,https://bina.az/items/5941336,40.0,Xalqlar Dostluğu m.,2.0,4.0,5.0,True,118000,AZN,Naxçıvanski küç
5743394,https://bina.az/items/5743394,100.0,Neftçilər m.,3.0,3.0,16.0,True,239000,AZN,Elşən Süleymanov küç.
5834982,https://bina.az/items/5834982,120.0,Koroğlu m.,3.0,7.0,16.0,,285000,AZN,Heydər Əliyev pr.
5950247,https://bina.az/items/5950247,100.0,Ramana q.,4.0,,,True,65000,AZN,Ramana qəsəbəsi
5950243,https://bina.az/items/5950243,80.0,Yeni Günəşli q.,3.0,6.0,9.0,True,169000,AZN,Abbas Fətullayev küçəsi
5902118,https://bina.az/items/5902118,60.0,Nizami m.,2.0,13.0,18.0,True,268000,AZN,Salatin Əsgərova küç.
5950245,https://bina.az/items/5950245,130.0,İçəri Şəhər m.,4.0,1.0,2.0,,405000,AZN,Istiqlaliyyət küçəsi
5950242,https://bina.az/items/5950242,5.3,Yeni Günəşli q.,,,,,550000,AZN,Yeni Günəşli qəs.AB massivi
5950241,https://bina.az/items/5950241,165.0,Elmlər Akademiyası m.,4.0,11.0,17.0,True,895000,AZN,Zahid Xəlilov küçəsi
5401591,https://bina.az/items/5401591,160.0,Neftçilər m.,4.0,8.0,11.0,True,430000,AZN,Elşən Süleymanov küç 102
5098826,https://bina.az/items/5098826,373.0,,8.0,,,True,195000,AZN,Məmmədəmin Rəsulzadə küçəsi
5521113,https://bina.az/items/5521113,136.0,Şah İsmayıl Xətai m.,3.0,8.0,16.0,True,368000,AZN,Babək prospekti
5950239,https://bina.az/items/5950239,79.0,Yeni Günəşli q.,3.0,5.0,15.0,True,176000,AZN,Abbas Fətullayev küçəsi
5922474,https://bina.az/items/5922474,130.0,Xalqlar Dostluğu m.,3.0,9.0,11.0,True,250000,AZN,Elşən Süleymanov küçəsi
5766932,https://bina.az/items/5766932,140.0,Şah İsmayıl Xətai m.,3.0,14.0,16.0,True,400000,AZN,Süleyman Vəzirov küç
5858599,https://bina.az/items/5858599,90.0,Həzi Aslanov m.,3.0,8.0,9.0,True,205000,AZN,Cavanşir küç.
5886033,https://bina.az/items/5886033,120.0,Nəsimi r.,3.0,9.0,20.0,True,330000,AZN,Möhsün Sənani küçəsi
5540454,https://bina.az/items/5540454,140.0,Mehdiabad q.,4.0,,,True,163000,AZN,Mehdiabad qəsəbəsi
5902342,https://bina.az/items/5902342,180.0,Masazır q.,6.0,,,True,189000,AZN,Alı Mustafayev küç.
5832997,https://bina.az/items/5832997,110.0,Xalqlar Dostluğu m.,4.0,2.0,10.0,True,215000,AZN,Abdulla Rəhimov küçəsi
5922425,https://bina.az/items/5922425,171.0,Şah İsmayıl Xətai m.,3.0,5.0,16.0,,428000,AZN,Xocalı prospekti
5538097,https://bina.az/items/5538097,952.0,Badamdar q.,15.0,,,True,1200000,AZN,"Badamdar qəsəbəsi, 1-ci massiv"
5945625,https://bina.az/items/5945625,105.0,Xətai r.,3.0,11.0,17.0,True,255000,AZN,Əliağa Şıxlinski küç.
5693922,https://bina.az/items/5693922,165.0,Nizami m.,4.0,11.0,22.0,True,695000,AZN,"Səməd Vurğun küç., 123."
5765995,https://bina.az/items/5765995,86.0,Həzi Aslanov m.,3.0,14.0,15.0,True,239000,AZN,Sadıqcan küçəsi
5950238,https://bina.az/items/5950238,36.0,Neftçilər m.,1.0,5.0,5.0,True,110000,AZN,Rüstəm Rüstəmov küçəsi
5867451,https://bina.az/items/5867451,81.0,Həzi Aslanov m.,3.0,11.0,19.0,True,233000,AZN,Gəncə prospekti
5832229,https://bina.az/items/5832229,68.0,Elmlər Akademiyası m.,2.0,3.0,17.0,True,293000,AZN,Zahid Xəlilov küç.
5950233,https://bina.az/items/5950233,100.0,8 Noyabr m.,3.0,4.0,17.0,True,330000,AZN,Həsən bəy Zərdabi prospekti
5799166,https://bina.az/items/5799166,85.0,20-ci sahə q.,4.0,,,True,128000,AZN,Ömər Faiq Nemanzadə küçəsi 3
5914204,https://bina.az/items/5914204,80.0,20-ci sahə q.,4.0,,,True,125000,AZN,Elçin Əzizov küçəsi
5950232,https://bina.az/items/5950232,59.0,Köhnə Günəşli q.,2.0,4.0,15.0,,114000,AZN,Abbas Fətullayev küçəsi
5950231,https://bina.az/items/5950231,45.0,İnşaatçılar m.,2.0,3.0,9.0,True,135000,AZN,Məhəmməd Xiyabani küçəsi
5934951,https://bina.az/items/5934951,65.0,Qara Qarayev m.,2.0,9.0,16.0,True,177000,AZN,Bəkir Çobanzadə küçəsi
5950229,https://bina.az/items/5950229,90.0,Yasamal q.,3.0,7.0,9.0,True,275000,AZN,Şəfayət Mehdiyev küçəsi
5944652,https://bina.az/items/5944652,63.0,Xalqlar Dostluğu m.,2.0,15.0,17.0,True,165000,AZN,Lütfi Zadə küçəsi
5882313,https://bina.az/items/5882313,151.7,Elmlər Akademiyası m.,3.0,14.0,17.0,True,409000,AZN,Şərifzadə küçəsi
5948143,https://bina.az/items/5948143,65.0,Neftçilər m.,3.0,1.0,5.0,True,149500,AZN,Qara Qarayev pr
5862868,https://bina.az/items/5862868,75.7,Şah İsmayıl Xətai m.,2.0,15.0,19.0,True,289000,AZN,Nəcəfqulu Rəfiyev küçəsi
5823785,https://bina.az/items/5823785,80.7,Nəsimi r.,2.0,17.0,18.0,True,247000,AZN,İmran Qasımov küç.
5950227,https://bina.az/items/5950227,81.0,Yasamal r.,3.0,5.0,5.0,True,220000,AZN,Mikayıl Müşfiq küçəsi
5897345,https://bina.az/items/5897345,70.7,Elmlər Akademiyası m.,2.0,13.0,17.0,True,279000,AZN,İsmayıl bəy Qutqaşınlı küç.
5950224,https://bina.az/items/5950224,108.0,Xətai r.,3.0,8.0,11.0,True,225000,AZN,Neapol küçəsi
5950223,https://bina.az/items/5950223,80.0,Nəriman Nərimanov m.,3.0,8.0,9.0,True,225000,AZN,Əhməd Rəcəbli kuçəsi.
5828956,https://bina.az/items/5828956,60.7,Koroğlu m.,2.0,7.0,17.0,True,199000,AZN,Ziya Bünyadov prospekti
5950140,https://bina.az/items/5950140,100.0,İnşaatçılar m.,4.0,2.0,9.0,True,220000,AZN,Əsəd Əhmədov küç
5950222,https://bina.az/items/5950222,80.0,Həzi Aslanov m.,3.0,3.0,9.0,True,212000,AZN,İlqar Zülfüqarov küçəsi
5950221,https://bina.az/items/5950221,85.0,Elmlər Akademiyası m.,3.0,5.0,9.0,True,245000,AZN,"Mətbuat prospekti,  8C"
5921073,https://bina.az/items/5921073,70.7,Şah İsmayıl Xətai m.,2.0,17.0,19.0,True,279000,AZN,Nəcəfqulu Rəfiyev küçəsi
5821419,https://bina.az/items/5821419,45.0,İnşaatçılar m.,1.0,6.0,9.0,True,122000,AZN,Əsəd Əhmədov küçəsi
5950218,https://bina.az/items/5950218,83.0,Nərimanov r.,2.0,12.0,15.0,True,245000,AZN,Təbriz küçəsi
5921527,https://bina.az/items/5921527,68.3,Şah İsmayıl Xətai m.,2.0,16.0,20.0,True,308000,AZN,Nəcəfqulu Rəfiyev küç
5926390,https://bina.az/items/5926390,127.5,Şah İsmayıl Xətai m.,3.0,14.0,19.0,True,565000,AZN,Nəcəfqulu Rəfiyev küçəsi
5950214,https://bina.az/items/5950214,36.5,,1.0,5.0,5.0,True,62800,AZN,41-ci məhəllə
5804170,https://bina.az/items/5804170,330.0,Həzi Aslanov m.,7.0,,,True,479000,AZN,İbrahim Əbilov küç.
5900080,https://bina.az/items/5900080,110.0,Biləcəri q.,4.0,,,True,115000,AZN,Biləcəri qəs
5888688,https://bina.az/items/5888688,58.5,Yeni Günəşli q.,2.0,6.0,14.0,True,133000,AZN,Yeni Günəşli qəs.
5906560,https://bina.az/items/5906560,85.0,Buzovna q.,3.0,,,True,89000,AZN,Buzovna qəsəbəsi
5916810,https://bina.az/items/5916810,95.0,Nəsimi r.,2.0,8.0,17.0,,329000,AZN,Azadlıq pr.
5906820,https://bina.az/items/5906820,47.0,Yeni Günəşli q.,2.0,15.0,15.0,True,108000,AZN,Yeni Günəşli qəs.
5937740,https://bina.az/items/5937740,65.0,Xətai r.,3.0,4.0,9.0,True,134000,AZN,Inqilab Ismayılov küç
5862922,https://bina.az/items/5862922,48.0,Yeni Günəşli q.,2.0,7.0,17.0,True,124500,AZN,Elçin İsmayılov küçəsi
5863062,https://bina.az/items/5863062,60.0,Yeni Günəşli q.,3.0,8.0,9.0,True,126000,AZN,Abbas Fətullayev küçəsi
5666843,https://bina.az/items/5666843,68.0,Memar Əcəmi m.,3.0,17.0,18.0,True,225000,AZN,Cavadxan küçəsi
5921825,https://bina.az/items/5921825,35.0,Həzi Aslanov m.,1.0,5.0,5.0,True,122000,AZN,Xudu Məmmədov küç.
5882723,https://bina.az/items/5882723,90.0,Həzi Aslanov m.,3.0,13.0,13.0,True,180000,AZN,Aşıq Ələsgər küçəsi
5874400,https://bina.az/items/5874400,88.0,Yeni Günəşli q.,3.0,8.0,9.0,,135000,AZN,AB Massivi
5871034,https://bina.az/items/5871034,80.0,Bakıxanov q.,3.0,8.0,9.0,True,188000,AZN,Bakıxanov qəsəbəsi
5697157,https://bina.az/items/5697157,70.0,Həzi Aslanov m.,2.0,6.0,16.0,True,170000,AZN,Nəsrəddin Tusi küçəsi
5907791,https://bina.az/items/5907791,250.0,Həzi Aslanov m.,6.0,6.0,7.0,True,420000,AZN,Məhəmmməd Hadi küçəsi
5748202,https://bina.az/items/5748202,125.0,Nəriman Nərimanov m.,3.0,4.0,7.0,True,365000,AZN,Heydər Əliyev pr.
5678421,https://bina.az/items/5678421,45.0,Həzi Aslanov m.,2.0,8.0,9.0,True,132000,AZN,Aşıq Ələsgər küçəsi
5807107,https://bina.az/items/5807107,80.0,Bakıxanov q.,3.0,6.0,9.0,True,194000,AZN,Bakıxanov qəs.
5885127,https://bina.az/items/5885127,65.0,Həzi Aslanov m.,2.0,7.0,9.0,True,144000,AZN,Qədir Məmmədov küçəsi
5703195,https://bina.az/items/5703195,90.0,Bakıxanov q.,3.0,2.0,9.0,True,185000,AZN,Bakıxanov qəsəbəsi
5898819,https://bina.az/items/5898819,90.0,Zığ q.,3.0,2.0,5.0,True,135000,AZN,zığ şosesi
5807968,https://bina.az/items/5807968,100.0,Dərnəgül m.,3.0,17.0,18.0,True,274000,AZN,Əcəmi Naxçıvani küçəsi
5877900,https://bina.az/items/5877900,110.0,Nizami m.,3.0,5.0,16.0,True,309000,AZN,Sübhi Salayev küçəsi
5771799,https://bina.az/items/5771799,83.0,Nəriman Nərimanov m.,3.0,11.0,16.0,True,240000,AZN,Ağa Nemətulla küç.
5923378,https://bina.az/items/5923378,80.0,Köhnə Günəşli q.,3.0,2.0,9.0,True,165000,AZN,İnqlab İsmayılov küçəsi
5703209,https://bina.az/items/5703209,81.0,Bakıxanov q.,3.0,5.0,9.0,True,185000,AZN,Nazim İsmayılov küçəsi
5866117,https://bina.az/items/5866117,170.0,8 Noyabr m.,4.0,18.0,20.0,True,440000,AZN,Əbdülvahab Salamzadə küç.
5925625,https://bina.az/items/5925625,100.0,Nəriman Nərimanov m.,3.0,13.0,16.0,True,368000,AZN,Əliyar Əliyev küç.
5719094,https://bina.az/items/5719094,96.0,Ağ şəhər q.,3.0,7.0,8.0,,518000,AZN,Ağ Şəhər qəsəbəsi
5894093,https://bina.az/items/5894093,45.0,Ağ şəhər q.,1.0,6.0,6.0,True,290000,AZN,Knightbridge Residence
5928122,https://bina.az/items/5928122,130.0,Nərimanov r.,3.0,12.0,18.0,True,325000,AZN,Əcəmi Naxçıvani küçəsi
5938851,https://bina.az/items/5938851,136.0,Gənclik m.,3.0,12.0,17.0,True,479000,AZN,Təbriz küçəsi
5767563,https://bina.az/items/5767563,50.0,Bakıxanov q.,2.0,2.0,9.0,True,150000,AZN,Nazim İsmayılov küç.
5932791,https://bina.az/items/5932791,54.0,Gənclik m.,2.0,4.0,20.0,True,215000,AZN,Azadlıq pr.
5879276,https://bina.az/items/5879276,80.0,Xalqlar Dostluğu m.,3.0,5.0,9.0,True,180000,AZN,Bəhruz Nuriyev küç.
5931268,https://bina.az/items/5931268,45.0,Köhnə Günəşli q.,2.0,6.0,9.0,True,124000,AZN,İnqilab İsmayılov küç.
5923347,https://bina.az/items/5923347,56.0,Masazır q.,2.0,2.0,6.0,True,81000,AZN,Masazır qəsəbəsi
5941628,https://bina.az/items/5941628,152.0,Həzi Aslanov m.,4.0,11.0,20.0,True,363000,AZN,Gəncə prospekti
5944967,https://bina.az/items/5944967,82.0,Bakıxanov q.,3.0,8.0,9.0,True,185000,AZN,Bakıxanov qəsəbəsi
5899836,https://bina.az/items/5899836,50.0,Xətai r.,2.0,4.0,5.0,,134000,AZN,8 Noyabr Prospekti
5910537,https://bina.az/items/5910537,100.0,Nəriman Nərimanov m.,3.0,13.0,17.0,True,368000,AZN,Əliyar Əliyev küçəsi
5657731,https://bina.az/items/5657731,257.0,Məmmədli q.,,,,,2200,AZN,Məhəmmədli qəs.
5950206,https://bina.az/items/5950206,168.0,İçəri Şəhər m.,3.0,13.0,16.0,True,675000,AZN,İsmayıl bəy Qutqaşınlı küçəsi
5921005,https://bina.az/items/5921005,80.0,Yeni Günəşli q.,3.0,3.0,10.0,True,135000,AZN,Yeni Günəşli qəs. D Massivi
5926497,https://bina.az/items/5926497,60.0,Yeni Günəşli q.,3.0,5.0,9.0,True,129000,AZN,D Massivi
5932142,https://bina.az/items/5932142,37.0,Yeni Günəşli q.,2.0,1.0,9.0,True,98000,AZN,Samir Cəfərov küç
5886793,https://bina.az/items/5886793,137.0,Nəsimi r.,3.0,10.0,18.0,True,410000,AZN,Xan Şuşinski küç.
5939516,https://bina.az/items/5939516,180.0,Abşeron r.,5.0,,,True,130000,AZN,Heydər Əliyev prospekti
5865891,https://bina.az/items/5865891,142.0,Nəriman Nərimanov m.,3.0,14.0,17.0,True,520000,AZN,Balaəmi Dadaşov küçəsi
5892546,https://bina.az/items/5892546,85.0,Köhnə Günəşli q.,3.0,8.0,9.0,True,169000,AZN,Mehmandarov küçəsi
5817709,https://bina.az/items/5817709,77.0,Xalqlar Dostluğu m.,3.0,4.0,20.0,True,205000,AZN,Bəhruz Nuriyev küç.
5919810,https://bina.az/items/5919810,60.0,,2.0,10.0,12.0,True,112000,AZN,Heydər Əliyev pr.
5867543,https://bina.az/items/5867543,59.0,Yeni Günəşli q.,2.0,2.0,14.0,True,137000,AZN,Yeni Günəşli qəs.
5657847,https://bina.az/items/5657847,74.0,Nizami m.,2.0,6.0,8.0,True,195000,AZN,Bakıxanov küçəsi
5909173,https://bina.az/items/5909173,60.0,,2.0,7.0,10.0,True,88000,AZN,Xırdalan şəhəri
5950205,https://bina.az/items/5950205,2.5,Novxanı q.,,,,,41250,AZN,Novxanı qəs.
5950204,https://bina.az/items/5950204,82.0,Bakıxanov q.,3.0,4.0,5.0,True,215000,AZN,Bakıxanov qəsəbəsi
5924801,https://bina.az/items/5924801,70.0,Gənclik m.,2.0,7.0,9.0,True,230000,AZN,Ziya Bünyadov prospekti
5821296,https://bina.az/items/5821296,120.0,Nəriman Nərimanov m.,3.0,13.0,17.0,True,358000,AZN,Faiq Yusifov küç.
5884018,https://bina.az/items/5884018,60.0,Nərimanov r.,1.0,,,True,153000,AZN,Atatürk prospekti
5902207,https://bina.az/items/5902207,130.0,,4.0,,,True,85000,AZN,Xırdalan şəhəri
5910925,https://bina.az/items/5910925,22.0,Albalılıq q.,,,,,220000,AZN,Albalılıq qəs.
5895905,https://bina.az/items/5895905,450.0,Sahil m.,7.0,2.0,2.0,True,1500000,AZN,Səməd Vurğun küçəsi
5878905,https://bina.az/items/5878905,110.0,Nəsimi m.,3.0,9.0,14.0,True,262000,AZN,R.Hüseynov küçəsi 57
5743535,https://bina.az/items/5743535,85.0,Nəriman Nərimanov m.,3.0,5.0,16.0,True,350000,AZN,Əliyar Əliyev küçəsi
5750368,https://bina.az/items/5750368,55.0,İçəri Şəhər m.,2.0,4.0,4.0,True,168000,AZN,Nərimanov prospekti
5849072,https://bina.az/items/5849072,60.0,Badamdar q.,2.0,5.0,17.0,True,165000,AZN,Badamdar şossesi.
5792105,https://bina.az/items/5792105,82.0,Memar Əcəmi m.,3.0,2.0,17.0,True,259000,AZN,20 yanvar küçəsi
5572709,https://bina.az/items/5572709,60.0,Neftçilər m.,2.0,1.0,9.0,True,130000,AZN,M.Şərifli küç.
5878900,https://bina.az/items/5878900,105.0,Nəsimi m.,3.0,12.0,14.0,True,298000,AZN,R.Hüseynov küçəsi 57
5950197,https://bina.az/items/5950197,60.0,,3.0,4.0,4.0,True,88000,AZN,Heydər Əliyev prospekti
5950196,https://bina.az/items/5950196,82.0,Bakıxanov q.,3.0,2.0,5.0,True,215000,AZN,Səməd bəy Mehmandarov küç
5934118,https://bina.az/items/5934118,40.0,Neftçilər m.,2.0,5.0,5.0,True,102000,AZN,Qara Qarayev pr.
5881226,https://bina.az/items/5881226,210.0,28 May m.,4.0,10.0,19.0,True,515000,AZN,Bülbül prospekti
5950194,https://bina.az/items/5950194,3.0,Novxanı q.,,,,,49500,AZN,Novxanı qəs.
5850159,https://bina.az/items/5850159,120.0,Xalqlar Dostluğu m.,5.0,3.0,9.0,True,299000,AZN,Qara Qarayev prospekti
5905214,https://bina.az/items/5905214,56.0,Qara Qarayev m.,3.0,11.0,12.0,True,175000,AZN,Özbəkistan küç.
5910439,https://bina.az/items/5910439,50.0,Masazır q.,,,,,650000,AZN,Masazır qəsəbəsi
5946016,https://bina.az/items/5946016,185.0,8 Noyabr m.,5.0,8.0,11.0,True,599000,AZN,"Həsən Əliyev küç., 57."
5552784,https://bina.az/items/5552784,65.0,Nərimanov r.,2.0,5.0,9.0,True,200000,AZN,Hidayətzadə küçəsi
5800494,https://bina.az/items/5800494,120.0,Xalqlar Dostluğu m.,5.0,6.0,9.0,True,260000,AZN,Babək pr
5950192,https://bina.az/items/5950192,110.0,Əhmədli q.,3.0,7.0,16.0,True,280000,AZN,Ramiz Quliyev küçəsi 65
5396411,https://bina.az/items/5396411,150.0,Nəsimi r.,3.0,13.0,18.0,True,410000,AZN,Mirəsədulla Mirqasımov küç.
5918324,https://bina.az/items/5918324,126.0,Qara Qarayev m.,3.0,6.0,17.0,True,350000,AZN,Mehdi Abbasov küçəsi
5950189,https://bina.az/items/5950189,85.0,Binəqədi r.,3.0,16.0,17.0,True,249000,AZN,Abay Kunanbayev küçəsi
5950190,https://bina.az/items/5950190,82.0,Bakıxanov q.,3.0,4.0,5.0,True,215000,AZN,Bakıxanov qəsəbəsi
5877694,https://bina.az/items/5877694,42.0,Yeni Günəşli q.,2.0,7.0,17.0,True,110000,AZN,Elçin İsmayılov küç.
5921408,https://bina.az/items/5921408,102.0,Xalqlar Dostluğu m.,4.0,7.0,9.0,True,270000,AZN,"Bəhruz Nuriyev küç.,"
5939251,https://bina.az/items/5939251,75.0,Xalqlar Dostluğu m.,3.0,9.0,10.0,True,195000,AZN,Babək prospekti
5912643,https://bina.az/items/5912643,100.0,8 Noyabr m.,3.0,6.0,13.0,True,330000,AZN,Əbdülvahab Salamzadə küçəsi
5950185,https://bina.az/items/5950185,78.9,Ağ şəhər q.,3.0,4.0,16.0,True,288000,AZN,Süleyman Vəzirov küçəsi 17C.
5916946,https://bina.az/items/5916946,60.0,8 Noyabr m.,2.0,13.0,13.0,True,219000,AZN,Əbdülvahab Salamzadə küçəsi
5950184,https://bina.az/items/5950184,2.0,Novxanı q.,,,,,25000,AZN,Novxanı qəs
5927404,https://bina.az/items/5927404,105.0,Qara Qarayev m.,3.0,5.0,17.0,True,290000,AZN,Özbəkistan küç
5530041,https://bina.az/items/5530041,65.0,Xətai r.,2.0,15.0,20.0,True,172000,AZN,Gəncə pr.
5950182,https://bina.az/items/5950182,110.0,İnşaatçılar m.,4.0,4.0,9.0,True,220000,AZN,Əsəd Əhmədov küçəsi
5924268,https://bina.az/items/5924268,64.0,Qara Qarayev m.,3.0,16.0,17.0,True,205000,AZN,Qara Qarayev küç.
5893928,https://bina.az/items/5893928,135.0,İnşaatçılar m.,3.0,2.0,17.0,True,380000,AZN,Abbas Mirzə Şərifzadə küç.
5950181,https://bina.az/items/5950181,80.0,Həzi Aslanov m.,4.0,5.0,5.0,True,175000,AZN,Məhəmməd Hadi küçəsi
5936269,https://bina.az/items/5936269,90.0,Qara Qarayev m.,3.0,17.0,18.0,True,240000,AZN,Əlif Hacıyev küç.
5950179,https://bina.az/items/5950179,4.7,Novxanı q.,,,,,58750,AZN,Novxanı qəs.
5899735,https://bina.az/items/5899735,90.0,Azadlıq Prospekti m.,4.0,5.0,5.0,True,188000,AZN,Süleyman Sani Axundov küç.
5884108,https://bina.az/items/5884108,100.0,Memar Əcəmi m.,3.0,3.0,17.0,True,225000,AZN,Mir Cəlal küç.
5874284,https://bina.az/items/5874284,90.0,Azadlıq Prospekti m.,2.0,2.0,17.0,True,225000,AZN,Fərman Məlikov küçəsi
5604306,https://bina.az/items/5604306,1145.0,Novxanı q.,7.0,,,True,380000,AZN,Novxanı qəs.
5948194,https://bina.az/items/5948194,60.0,Yeni Yasamal q.,2.0,14.0,18.0,True,167000,AZN,Məhəmməd Xiyabani küçəsi
5913337,https://bina.az/items/5913337,46.5,Nizami m.,2.0,4.0,4.0,True,170000,AZN,Salatın Əsgərova küç
5885389,https://bina.az/items/5885389,79.0,Həzi Aslanov m.,3.0,6.0,21.0,True,228000,AZN,8 Noyabr pr.
5950176,https://bina.az/items/5950176,80.0,Qaraçuxur q.,3.0,7.0,9.0,True,172000,AZN,Əhməd Mehbaliyev küçəsi
5624848,https://bina.az/items/5624848,78.0,Əhmədli m.,3.0,9.0,9.0,True,168000,AZN,Məhəmməd Hadi küç.
5950175,https://bina.az/items/5950175,140.0,Yeni Yasamal q.,3.0,7.0,17.0,True,276000,AZN,Əsəd Əhmədov küçəsi
5950174,https://bina.az/items/5950174,200.0,Mərdəkan q.,4.0,,,True,269000,AZN,Mərdəkan qəsəbəsi
5592520,https://bina.az/items/5592520,110.0,Nəsimi r.,3.0,4.0,17.0,True,335000,AZN,Mirəli Qaşqay küç.
